setup,fold,model,day,threshold,accuracy,precision,recall,f1,TNR,TPR,sensitivity,specificity,balanced_acc,TN,FP,FN,TP,optimal_threshold
overlay,0,effnet_ts,30,0.6,0.9318181818181818,0.9444444444444444,0.9714285714285714,0.9577464788732394,0.7777777777777778,0.9714285714285714,0.9714285714285714,0.7777777777777778,0.8746031746031746,7,2,1,34,0.82
overlay,0,effnet_ts,30,0.7,0.9318181818181818,0.9444444444444444,0.9714285714285714,0.9577464788732394,0.7777777777777778,0.9714285714285714,0.9714285714285714,0.7777777777777778,0.8746031746031746,7,2,1,34,0.82
overlay,0,effnet_ts,30,0.8,0.9318181818181818,0.9705882352941176,0.9428571428571428,0.9565217391304348,0.8888888888888888,0.9428571428571428,0.9428571428571428,0.8888888888888888,0.9158730158730158,8,1,2,33,0.82
overlay,0,effnet_ts,30,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.82
overlay,0,effnet_ts,30,0.82,0.6136363636363636,1.0,0.5142857142857142,0.6792452830188679,1.0,0.5142857142857142,0.5142857142857142,1.0,0.7571428571428571,9,0,17,18,0.82
overlay,0,effnet_ts,20.5,0.5,0.8974358974358975,0.8974358974358975,1.0,0.9459459459459459,0.0,1.0,1.0,0.0,0.5,0,4,0,35,0.67
overlay,0,effnet_ts,20.5,0.6,0.8974358974358975,0.8974358974358975,1.0,0.9459459459459459,0.0,1.0,1.0,0.0,0.5,0,4,0,35,0.67
overlay,0,effnet_ts,20.5,0.7,0.10256410256410256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,4,0,35,0,0.67
overlay,0,effnet_ts,20.5,0.8,0.10256410256410256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,4,0,35,0,0.67
overlay,0,effnet_ts,20.5,0.9,0.10256410256410256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,4,0,35,0,0.67
overlay,0,effnet_ts,20.5,0.67,0.4358974358974359,0.8823529411764706,0.42857142857142855,0.5769230769230769,0.5,0.42857142857142855,0.42857142857142855,0.5,0.4642857142857143,2,2,20,15,0.67
overlay,0,effnet_ts,15,0.5,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.75
overlay,0,effnet_ts,15,0.6,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.75
overlay,0,effnet_ts,15,0.7,0.9444444444444444,0.9444444444444444,1.0,0.9714285714285714,0.0,1.0,1.0,0.0,0.5,0,2,0,34,0.75
overlay,0,effnet_ts,15,0.8,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.75
overlay,0,effnet_ts,15,0.9,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2,0,34,0,0.75
overlay,0,effnet_ts,15,0.75,0.6111111111111112,0.9545454545454546,0.6176470588235294,0.75,0.5,0.6176470588235294,0.6176470588235294,0.5,0.5588235294117647,1,1,13,21,0.75
